"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","172.21","","","","2"
"2012-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","173.52","","","","2"
"2012-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","172.46","","","","2"
"2012-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","176.84","","","","2"
"2012-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","180.72","","","","2"
"2012-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","182.78","","","","2"
"2012-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","187.65","","","","2"
"2012-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","190.99","","","","2"
"2013-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","196.99","","","","2"
"2013-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","202.50","","","","2"
"2013-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","197.59","","","","2"
"2013-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","196.25","","","","2"
"2013-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","199.67","","","","2"
"2013-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","197.34","","","","2"
"2013-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","205.61","","","","2"
"2013-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","208.49","","","","2"
"2013-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","212.28","","","","2"
"2013-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","225.30","","","","2"
"2013-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","230.85","","","","2"
"2013-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","233.18","","","","2"
"2014-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","223.37","","","","2"
"2014-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","232.53","","","","2"
"2014-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","236.32","","","","2"
"2014-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","239.26","","","","2"
"2014-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","241.22","","","","2"
"2014-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","247.69","","","","2"
"2014-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","258.35","","","","2"
"2014-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","258.72","","","","2"
"2014-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","252.59","","","","2"
"2014-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","252.39","","","","2"
"2014-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","262.38","","","","2"
"2014-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","253.30","","","","2"
"2015-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","232.20","","","","2"
"2015-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","249.63","","","","2"
"2015-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","245.67","","","","2"
"2015-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","253.22","","","","2"
"2015-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","248.94","","","","2"
"2015-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","245.06","","","","2"
"2015-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","244.38","","","","2"
"2015-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","236.37","","","","2"
"2015-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","234.87","","","","2"
"2015-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","242.36","","","","2"
"2015-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","244.84","","","","2"
"2015-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","236.13","","","","2"
"2016-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","232.34","","","","2"
"2016-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","225.41","","","","2"
"2016-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","241.96","","","","2"
"2016-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","247.46","","","","2"
"2016-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","249.55","","","","2"
"2016-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","241.48","","","","2"
"2016-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","248.44","","","","2"
"2016-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","253.98","","","","2"
"2016-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","254.99","","","","2"
"2016-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","260.48","","","","2"
"2016-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","273.20","","","","2"
"2016-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","281.91","","","","2"
"2017-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","287.23","","","","2"
"2017-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","290.44","","","","2"
"2017-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","289.25","","","","2"
"2017-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","283.91","","","","2"
"2017-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","277.88","","","","2"
"2017-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","284.00","","","","2"
"2017-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","283.61","","","","2"
"2017-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","283.88","","","","2"
"2017-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","294.57","","","","2"
"2017-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","306.45","","","","2"
"2017-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","307.34","","","","2"
"2017-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","308.49","","","","2"
"2018-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","309.50","","","","2"
"2018-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","299.18","","","","2"
"2018-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","295.48","","","","2"
"2018-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","295.37","","","","2"
"2018-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","299.13","","","","2"
"2018-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","298.43","","","","2"
"2018-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","304.92","","","","2"
"2018-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units","0","v19457782","1.18","308.16","","","","2"
